,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2298,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Sea Breeze Fish Market,40.75717683936692,-73.99351769091956,Seafood Restaurant
2299,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Hellcat Annie's Tap Room,40.76153217870817,-73.99418063601553,Bar
2300,Manhattan,Clinton,40.75910089146212,-73.99611936309479,West Vibe Salon + Beauty,40.76179385819139,-73.99271932252522,Spa
2301,Manhattan,Clinton,40.75910089146212,-73.99611936309479,The Marshal,40.7613412833165,-73.9942768975244,New American Restaurant
2302,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Romeo and Juliet Coffee,40.760726,-73.997724,Coffee Shop
2303,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Terra Market,40.75686356881963,-73.9937370791919,Organic Grocery
2304,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Rudy's Bar & Grill,40.7599319591241,-73.99159047097984,Dive Bar
2305,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Farida,40.755721641233336,-73.99462746829839,Caucasian Restaurant
2306,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Hell's Chicken,40.76169618500672,-73.99404735425337,Fried Chicken Joint
2307,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Theater Row - The Beckett,40.758205614500774,-73.99359471003437,Theater
2308,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Kiabacca,40.761678943346254,-73.99412438246532,Bar
2309,Manhattan,Clinton,40.75910089146212,-73.99611936309479,City Sandwich,40.760606,-73.99123,Sandwich Place
2310,Manhattan,Clinton,40.75910089146212,-73.99611936309479,MPHC Climbing Gym,40.75965729339654,-73.99408787051208,Rock Climbing Spot
2311,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Silver Towers 7th Floor Gym/Pool/Lounge/Roof,40.76063181255091,-73.99924872560831,Gym / Fitness Center
2312,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Massage Envy - Midtown West,40.76035088929084,-73.9966432478505,Spa
2313,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Tim Ho Wan,40.75936042286173,-73.99187086554677,Dim Sum Restaurant
2314,Manhattan,Clinton,40.75910089146212,-73.99611936309479,International Grocery,40.757260479117356,-73.99354715747175,Grocery Store
2315,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Ada’s Place,40.75727008003709,-73.99836463884138,Cocktail Bar
2316,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Mercato,40.75629813785912,-73.99350663463123,Italian Restaurant
2317,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Schmackary's,40.76007,-73.990815,Bakery
2318,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Ollie's Sichuan Restaurant,40.75869555247971,-73.99322083968677,Chinese Restaurant
2319,Manhattan,Clinton,40.75910089146212,-73.99611936309479,The Alice Griffin Jewel Box Theatre,40.75946288301485,-73.99518523786081,Theater
2320,Manhattan,Clinton,40.75910089146212,-73.99611936309479,5 Napkin Burger,40.760180000000005,-73.9910951312828,Burger Joint
2321,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Bird & Branch,40.76023380705023,-73.99092742659005,Coffee Shop
2322,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Manhattan Plaza Racquet Club,40.75818343619352,-73.99287325148194,Tennis Court
2323,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Tavola,40.75553079277017,-73.99476881950281,Italian Restaurant
2324,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Blossom Du Jour,40.75943408106111,-73.99184750984575,Vegetarian / Vegan Restaurant
2325,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Turco Mediterranean Grill,40.75915761782478,-73.99202212667944,Mediterranean Restaurant
2326,Manhattan,Clinton,40.75910089146212,-73.99611936309479,The Polynesian,40.75822691409574,-73.99270425389066,Tiki Bar
2327,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Oaxaca Taqueria,40.75989403625988,-73.99214544534135,Taco Place
2328,Manhattan,Clinton,40.75910089146212,-73.99611936309479,West Side Steakhouse,40.76052125924629,-73.99492145506794,Steakhouse
2329,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Clinton Gourmet Market,40.76195973895934,-73.9937603585276,Deli / Bodega
2330,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Marseille,40.759837779846215,-73.99156406309389,French Restaurant
2331,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Juice Generation,40.76039852555939,-73.99081694171616,Juice Bar
2332,Manhattan,Clinton,40.75910089146212,-73.99611936309479,OBAO Hell's Kitchen,40.76056300016482,-73.99108715100483,Thai Restaurant
2333,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Life Time Spa,40.761638,-73.999051,Spa
2334,Manhattan,Clinton,40.75910089146212,-73.99611936309479,Il Punto Ristorante,40.75607945804827,-73.9945936203003,Italian Restaurant
2335,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Bryant Park,40.753621,-73.983265,Park
2336,Manhattan,Midtown,40.75469110270623,-73.98166882730304,New York Public Library Terrace,40.75301665207755,-73.98147986022437,Plaza
2337,Manhattan,Midtown,40.75469110270623,-73.98166882730304,sweetgreen,40.7546399,-73.9831017,Salad Place
2338,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Nat Sherman Townhouse,40.75328314637699,-73.98035765297013,Smoke Shop
2339,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Joanna Vargas Skin Care,40.753136,-73.980721,Spa
2340,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Equinox East 43rd Street,40.754089,-73.9799,Gym
2341,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Sofitel New York,40.75578722233005,-73.98176215591775,Hotel
2342,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Sophie's Cuban Cuisine,40.75592705154851,-73.98059774245192,Cuban Restaurant
2343,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Xi'an Famous Foods,40.75592639448767,-73.98075122395642,Chinese Restaurant
2344,Manhattan,Midtown,40.75469110270623,-73.98166882730304,COS,40.75367837580188,-73.98068597476947,Clothing Store
2345,Manhattan,Midtown,40.75469110270623,-73.98166882730304,NBA Store,40.75530524423989,-73.97937729490778,Sporting Goods Shop
2346,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Gabriel Kreuther,40.75414305569201,-73.98350459096378,French Restaurant
2347,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Whole Foods Market,40.75450746689136,-73.98429874954766,Grocery Store
2348,Manhattan,Midtown,40.75469110270623,-73.98166882730304,CAVA,40.75379240667664,-73.9819197912811,Mediterranean Restaurant
2349,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Strip House,40.755298209282735,-73.98068987647997,Steakhouse
2350,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Bluestone Lane,40.75542213222283,-73.98311492870556,Coffee Shop
2351,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Harvard Club of New York City,40.755484615334794,-73.98150167104264,Historic Site
2352,Manhattan,Midtown,40.75469110270623,-73.98166882730304,MUJI,40.75247095108687,-73.98134887218475,Miscellaneous Shop
2353,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Andaz 5th Avenue - A Concept By Hyatt,40.75282904501203,-73.98094169367391,Hotel
2354,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Park Italian Gourmet,40.75667784618427,-73.98194763998217,Deli / Bodega
2355,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Breads Bakery - Bryant Park Kiosk,40.7545583,-73.9839498,Bakery
2356,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Books Kinokuniya,40.75405320187223,-73.98464945969599,Bookstore
2357,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Alterations.com Sewing and Alterations,40.7550369,-73.979271,Tailor Shop
2358,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Swerve Fitness,40.756626438116555,-73.98030720333121,Cycle Studio
2359,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Upper Terrace - Bryant Park,40.75351532515499,-73.98313522338867,Park
2360,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Málà Project,40.75685008448552,-73.98085527505972,Szechuan Restaurant
2361,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Gotan,40.75660173346505,-73.98037190833062,Café
2362,Manhattan,Midtown,40.75469110270623,-73.98166882730304,The Bar Downstairs and Kitchen,40.752891619188674,-73.98130764411556,Cocktail Bar
2363,Manhattan,Midtown,40.75469110270623,-73.98166882730304,& Other Stories- Bryant Park,40.753574426119386,-73.98071168934318,Clothing Store
2364,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Beyond Bespoke,40.75698,-73.98069,Tailor Shop
2365,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Urban Outfitters,40.754257,-73.980113,Clothing Store
2366,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Koi New York,40.75275541257538,-73.98330420255661,Sushi Restaurant
2367,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Maison Kayser,40.752361229901794,-73.98262560367584,Bakery
2368,Manhattan,Midtown,40.75469110270623,-73.98166882730304,adidas,40.756221821894776,-73.97909389823302,Sporting Goods Shop
2369,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Belasco Theatre,40.7565480793502,-73.98392286690733,Theater
2370,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Tommy Bahama Restaurant,40.755425227515545,-73.9791977405548,Hawaiian Restaurant
2371,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Le Carrousel in Bryant Park,40.75357445909334,-73.98397571726198,Theme Park Ride / Attraction
2372,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Blue Bottle Coffee,40.753027,-73.98414,Coffee Shop
2373,Manhattan,Midtown,40.75469110270623,-73.98166882730304,The Lionel Pincus and Princess Firyal Map Division,40.75342329651074,-73.98168579597639,Art Gallery
2374,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Barnes & Noble,40.755739,-73.978937,Bookstore
2375,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Stone Bridge Pizza & Salad,40.752585764935624,-73.98045903500676,Pizza Place
2376,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Kreuther Handcrafted Chocolate,40.75424093994513,-73.98351924434688,Chocolate Shop
2377,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Sunrise Mart,40.75261253559183,-73.98071412764527,Gourmet Shop
2378,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Ippudo,40.75648,-73.98039,Ramen Restaurant
2379,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Sen Sakana,40.755441898587485,-73.98150149497505,Japanese Restaurant
2380,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Book Off,40.75641128441061,-73.9815928976681,Bookstore
2381,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Zara,40.753584024770404,-73.9811192950084,Clothing Store
2382,Manhattan,Midtown,40.75469110270623,-73.98166882730304,The North Face,40.75415218029105,-73.98051889688341,Sporting Goods Shop
2383,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Marlin Bar at Tommy Bahama,40.75566064486382,-73.97932064048541,Cocktail Bar
2384,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Columbia University Club of New York,40.75465607146406,-73.98150195974884,General College & University
2385,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Beautiful: The Carole King Musical,40.75608805608642,-73.98491173525122,Theater
2386,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Lady M Cake Boutique,40.752818400311845,-73.98358047008514,Bakery
2387,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Town Optical,40.75530347324288,-73.9790450039969,Optical Shop
2388,Manhattan,Midtown,40.75469110270623,-73.98166882730304,BCBGMAXAZRIA,40.75231043299551,-73.9813569188118,Women's Store
2389,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Lantern's Keep,40.75583105009053,-73.98225689622853,Cocktail Bar
2390,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Kellari Taverna NY,40.75543603139688,-73.98130808799384,Greek Restaurant
2391,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Sushi Ginza Onodera,40.752471848211265,-73.98179167129307,Sushi Restaurant
2392,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Wafels & Dinges,40.75457551714211,-73.98405032576706,Food Stand
2393,Manhattan,Midtown,40.75469110270623,-73.98166882730304,SoulCycle Bryant Park,40.75442098671884,-73.98518696018371,Cycle Studio
2394,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Equinox Bryant Park,40.75468,-73.985466,Gym
2395,Manhattan,Midtown,40.75469110270623,-73.98166882730304,"The Algonquin Hotel, Autograph Collection",40.7559927,-73.9823172,Hotel
2396,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Valerie,40.756245378798916,-73.98148633509516,Cocktail Bar
2397,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Dig Inn,40.756933,-73.983193,New American Restaurant
2398,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Stephen Sondheim Theatre,40.75611637666966,-73.98492674697991,Theater
2399,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Yoga In The Park - Bryant Park,40.753967694676525,-73.98395742025114,Yoga Studio
2400,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Cassa Hotel NY 45th Street,40.756410476282916,-73.98217049570087,Hotel
2401,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Five Below,40.755130076766804,-73.97991303554727,Discount Store
2402,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Hudson Theatre,40.756908,-73.984503,Theater
2403,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Café Zaiya,40.752327,-73.980302,Japanese Restaurant
2404,Manhattan,Midtown,40.75469110270623,-73.98166882730304,db Bistro Moderne,40.7558295630196,-73.98235871805181,French Restaurant
2405,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Morton's The Steakhouse,40.7554075,-73.9789116,Steakhouse
2406,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Noy Skincare,40.75278772163461,-73.97914235272162,Spa
2407,Manhattan,Midtown,40.75469110270623,-73.98166882730304,SEPHORA,40.757054,-73.979118,Cosmetics Shop
2408,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Chick-fil-A,40.7574254,-73.9819682,Fast Food Restaurant
2409,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Everybody Fights,40.75208707773447,-73.97944973218665,Boxing Gym
2410,Manhattan,Midtown,40.75469110270623,-73.98166882730304,La Colombe Torrefaction,40.753602694226444,-73.98550361394882,Coffee Shop
2411,Manhattan,Midtown,40.75469110270623,-73.98166882730304,L'ADRESSE,40.753765991448375,-73.98509625680835,Café
2412,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Pret A Manger,40.756712079972004,-73.98202165097709,Sandwich Place
2413,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Ikinari Steak,40.75678509151228,-73.98070229037901,Steakhouse
2414,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Ease NY,40.75259809537069,-73.98050739684439,Massage Studio
2415,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Joe Coffee Company,40.75346110080176,-73.98430720572264,Coffee Shop
2416,Manhattan,Midtown,40.75469110270623,-73.98166882730304,The Kati Roll Company,40.75265571457166,-73.98477837472183,Indian Restaurant
2417,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Ipanema Restaurant,40.756888012308224,-73.98083888623975,Brazilian Restaurant
2418,Manhattan,Midtown,40.75469110270623,-73.98166882730304,SEPHORA,40.75296717525616,-73.98007094123898,Cosmetics Shop
2419,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Pilates Reforming New York - 38th St,40.75268412396665,-73.9847300776219,Pilates Studio
2420,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Hyatt Centric Times Square New York,40.75739571461923,-73.98422209549119,Hotel
2421,Manhattan,Midtown,40.75469110270623,-73.98166882730304,JOE & THE JUICE,40.75165837660134,-73.98032608389673,Juice Bar
2422,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Vitae,40.7555884,-73.9785483,American Restaurant
2423,Manhattan,Midtown,40.75469110270623,-73.98166882730304,indikitch,40.75768139999999,-73.9818088,Indian Restaurant
2424,Manhattan,Midtown,40.75469110270623,-73.98166882730304,LUMA Hotel Times Square,40.754428,-73.985781,Hotel
2425,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Y7 Studio - Bryant Park,40.75266383728075,-73.9847491223115,Yoga Studio
2426,Manhattan,Midtown,40.75469110270623,-73.98166882730304,The Lambs Club,40.75661994528238,-73.98446467572164,American Restaurant
2427,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Burger & Lobster,40.756104102267884,-73.98497824808942,Burger Joint
2428,Manhattan,Midtown,40.75469110270623,-73.98166882730304,OOTOYA 大戸屋 (OOTOYA),40.75497346338808,-73.98610346565407,Japanese Restaurant
2429,Manhattan,Midtown,40.75469110270623,-73.98166882730304,"The Chatwal, a Luxury Collection Hotel",40.75651831715797,-73.98460172116756,Hotel
2430,Manhattan,Midtown,40.75469110270623,-73.98166882730304,The Town Hall,40.756058317249185,-73.98459477620275,Concert Hall
2431,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Ole & Steen,40.753358,-73.984998,Café
2432,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Dos Toros Taqueria,40.753943952502084,-73.985845947088,Burrito Place
2433,Manhattan,Midtown,40.75469110270623,-73.98166882730304,Tony's Di Napoli,40.75643191257544,-73.98550393311821,Italian Restaurant
2434,Manhattan,Midtown,40.75469110270623,-73.98166882730304,UrbanSpace Vanderbilt,40.75443454763927,-73.97689591949668,Food Court
2435,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Ippodo Tea Co.,40.749757350648515,-73.9777326596245,Tea Room
2436,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Kajitsu,40.74976283974211,-73.97768769032828,Japanese Restaurant
2437,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Sons of Thunder,40.74797027402464,-73.97575060170206,Hawaiian Restaurant
2438,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Perk Kafe,40.747768,-73.977363,Coffee Shop
2439,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Pod 39 Hotel,40.749334153452835,-73.97660833694302,Hotel
2440,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Bedford & Co.,40.75040323863846,-73.97744945542509,Restaurant
2441,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Franchia,40.74754904507587,-73.981123802193,Vegetarian / Vegan Restaurant
2442,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Pod 39 Rooftop Bar,40.749300142910926,-73.97670163802239,Cocktail Bar
2443,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Shake Shack,40.74966574698551,-73.97571869830242,Burger Joint
2444,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Momosan Ramen & Sake,40.749953,-73.977184,Ramen Restaurant
2445,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,The Renwick Hotel,40.75019521536629,-73.97754549980164,Hotel
2446,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Dun Huang,40.749192349213835,-73.97770430473602,Chinese Restaurant
2447,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,The Morgan Library & Museum,40.74930521896097,-73.9814293384552,Museum
2448,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Little Alley,40.747326320874585,-73.9770164277044,Shanghai Restaurant
2449,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Rare View Rooftop,40.748438579881615,-73.97793522179205,Lounge
2450,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,The Jazz Room at The Kitano,40.74973078768824,-73.97999028370936,Jazz Club
2451,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Villa Berulia,40.74686337158743,-73.98061952888928,Italian Restaurant
2452,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,The Raines Law Room at The William,40.750487,-73.980146,Speakeasy
2453,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Sarge's Delicatessen & Diner,40.74726357893965,-73.97705848354722,Jewish Restaurant
2454,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Num Pang Sandwich Shop,40.750522,-73.976124,Sandwich Place
2455,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Sushi Ryusei,40.74856125743873,-73.97514167234044,Sushi Restaurant
2456,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Chicken Provence,40.749111954189345,-73.97621366887762,French Restaurant
2457,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Bareburger,40.746151934915,-73.97813209894593,Burger Joint
2458,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Tempura Matsui,40.7484611562686,-73.97497442973443,Japanese Restaurant
2459,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Blink Fitness Murray Hill,40.74953986350761,-73.97558768117811,Gym
2460,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Rossinis,40.749056388003616,-73.97902929114717,Italian Restaurant
2461,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Lucid Cafe,40.748754,-73.977916,Coffee Shop
2462,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Bagel Express,40.74989475953883,-73.97706448751802,Bagel Shop
2463,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Wine:34,40.74655786723145,-73.9800598729882,Mediterranean Restaurant
2464,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Winfield-Flynn Wines & Spirits,40.74773289560339,-73.97678171435844,Liquor Store
2465,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Zucker's Bagels & Smoked Fish,40.75053251798501,-73.97686735767212,Bagel Shop
2466,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Zuma New York,40.75052689410716,-73.980782390213,Japanese Restaurant
2467,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Katagiri,40.75087050808319,-73.9767551161243,Grocery Store
2468,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Scotty's Diner,40.749718,-73.977469,Diner
2469,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Bon Bon Salon & Spa,40.748047122668254,-73.97642636939408,Salon / Barbershop
2470,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Omusubi Gonbei,40.75092439033842,-73.9769462752827,Japanese Restaurant
2471,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Zengo New York,40.7496676667236,-73.97563568364514,Latin American Restaurant
2472,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Shelburne Hotel & Suites by Affinia,40.74841927463572,-73.97793978452682,Hotel
2473,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Cask Bar & Kitchen,40.745366347319944,-73.9791266488786,Pub
2474,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,European Wax Center,40.74537922208471,-73.97718323153906,Health & Beauty Service
2475,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Sophie's Cuban Cuisine,40.75056331810922,-73.97663563349062,Cuban Restaurant
2476,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Caffe Bene,40.748874903335945,-73.97591800631133,Café
2477,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Pio Pio,40.74553544204786,-73.97762608657818,Peruvian Restaurant
2478,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Murray Hill Market,40.74639457940594,-73.97966102783904,Deli / Bodega
2479,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Wolfgang's Steakhouse,40.746531281640806,-73.98195293767795,Steakhouse
2480,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Grand Central Plaza,40.749639788507956,-73.97567103570407,Plaza
2481,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Omar's Mediterranean Cuisine,40.750943,-73.98102,Mediterranean Restaurant
2482,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,The William,40.7506733156513,-73.9800774301285,Hotel
2483,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Pino,40.74537697530399,-73.97924050068795,Wine Bar
2484,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Thread Salon,40.745408415949804,-73.97923566996792,Spa
2485,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Café China,40.7499796904135,-73.98223427700086,Chinese Restaurant
2486,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,2nd Ave Deli,40.745118,-73.97903,Jewish Restaurant
2487,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Ted's Corner Tavern,40.746212490437024,-73.9775213599205,Bar
2488,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Coban's Muay Thai Camp,40.75035504918938,-73.9815537946694,Martial Arts Dojo
2489,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Oaxaca Taqueria,40.74546552439759,-73.97940322262632,Taco Place
2490,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Middle Branch,40.745449348902994,-73.97937026605265,Cocktail Bar
2491,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Dig Inn,40.75128684043439,-73.98038544069297,American Restaurant
2492,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Juice Generation,40.751412337284314,-73.9765369892121,Juice Bar
2493,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Crunch Fitness - 34th Street,40.74503265187938,-73.97710514599794,Gym / Fitness Center
2494,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Taylor St. Baristas,40.75141927853027,-73.97976770103656,Coffee Shop
2495,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,New York Design Center,40.745460272300605,-73.98046429491397,Furniture / Home Store
2496,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,The Flying Cock,40.745327,-73.978281,Pub
2497,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Sai Gon Dep,40.74770075333206,-73.97378815410889,Vietnamese Restaurant
2498,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Nomado 33,40.745619277524604,-73.97921832730745,Sushi Restaurant
2499,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Equinox Park Avenue,40.746093,-73.98135,Gym
2500,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Matto Espresso,40.750501526676786,-73.97772575896524,Coffee Shop
2501,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Community Church of New York (CCNY) - Unitarian Universalist,40.74802781801001,-73.9815726397407,Event Space
2502,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,305 Fitness MIDTOWN,40.74679016051969,-73.98288534895833,Gym / Fitness Center
2503,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Piccolo Cafe,40.749868248594524,-73.98146694599146,Italian Restaurant
2504,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Alidoro,40.751171895559835,-73.98110662502059,Sandwich Place
2505,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Fields Good Chicken,40.751193,-73.979729,Restaurant
2506,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Insomnia Cookies,40.744996830649896,-73.97867463901457,Bakery
2507,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Le Parisien,40.74536933917004,-73.97921877261759,French Restaurant
2508,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Benjamin Steakhouse,40.75183650705145,-73.97901046365405,Steakhouse
